Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Session
0 days 00:41:19.590000,NOR,4,0 days 00:02:08.253000,9.0,3.0,,,0 days 00:00:53.214000,0 days 00:00:42.281000,0 days 00:00:32.758000,0 days 00:40:04.551000,0 days 00:40:46.832000,0 days 00:41:19.590000,155.0,155.0,285.0,101.0,False,MEDIUM,4.0,True,McLaren,0 days 00:39:11.337000,2025-05-02 20:55:33.238,1,,,,False,True,SQ
0 days 00:42:46.699000,NOR,4,0 days 00:01:27.109000,10.0,3.0,,,0 days 00:00:29.162000,0 days 00:00:33.115000,0 days 00:00:24.832000,0 days 00:41:48.752000,0 days 00:42:21.867000,0 days 00:42:46.699000,222.0,192.0,286.0,339.0,True,MEDIUM,5.0,True,McLaren,0 days 00:41:19.590000,2025-05-02 20:57:41.491,1,,,,False,True,SQ
0 days 00:44:42.988000,NOR,4,0 days 00:01:56.289000,11.0,3.0,,0 days 00:44:36.558000,0 days 00:00:36.462000,0 days 00:00:41.811000,0 days 00:00:38.016000,0 days 00:43:23.161000,0 days 00:44:04.972000,0 days 00:44:42.988000,185.0,153.0,,221.0,False,MEDIUM,6.0,True,McLaren,0 days 00:42:46.699000,2025-05-02 20:59:08.600,1,,,,False,False,SQ
0 days 00:57:21.466000,NOR,4,,12.0,4.0,0 days 00:55:01.712000,,,0 days 00:00:39.128000,0 days 00:00:38.088000,,0 days 00:56:43.464000,0 days 00:57:21.466000,184.0,129.0,286.0,73.0,False,SOFT,1.0,True,McLaren,0 days 00:44:42.988000,2025-05-02 21:01:04.889,1,,,,False,False,SQ
0 days 00:58:48.048000,NOR,4,0 days 00:01:26.582000,13.0,4.0,,,0 days 00:00:28.740000,0 days 00:00:32.990000,0 days 00:00:24.852000,0 days 00:57:50.206000,0 days 00:58:23.196000,0 days 00:58:48.048000,222.0,191.0,285.0,336.0,True,SOFT,2.0,True,McLaren,0 days 00:57:21.466000,2025-05-02 21:13:43.367,1,,,,False,True,SQ
0 days 01:00:54.431000,NOR,4,0 days 00:02:06.383000,14.0,4.0,,0 days 01:00:42.452000,0 days 00:00:39.513000,0 days 00:00:41.628000,0 days 00:00:45.242000,0 days 00:59:27.561000,0 days 01:00:09.189000,0 days 01:00:54.431000,170.0,155.0,,197.0,False,SOFT,3.0,True,McLaren,0 days 00:58:48.048000,2025-05-02 21:15:09.949,1,,,,False,False,SQ
0 days 00:17:30.450000,HAM,44,,1.0,1.0,0 days 00:15:29.693000,,,0 days 00:00:39.999000,0 days 00:00:32.541000,,0 days 00:16:58.044000,0 days 00:17:30.461000,184.0,152.0,284.0,127.0,False,MEDIUM,1.0,True,Ferrari,0 days 00:15:29.693000,2025-05-02 20:31:51.594,1,,,,False,False,SQ
0 days 00:18:58.681000,HAM,44,0 days 00:01:28.231000,2.0,1.0,,,0 days 00:00:29.309000,0 days 00:00:33.816000,0 days 00:00:25.106000,0 days 00:17:59.759000,0 days 00:18:33.575000,0 days 00:18:58.681000,220.0,189.0,285.0,338.0,True,MEDIUM,2.0,True,Ferrari,0 days 00:17:30.450000,2025-05-02 20:33:52.351,1,,,,False,True,SQ
0 days 00:21:00.748000,HAM,44,0 days 00:02:02.067000,3.0,1.0,,,0 days 00:00:51.183000,0 days 00:00:38.492000,0 days 00:00:32.392000,0 days 00:19:49.864000,0 days 00:20:28.356000,0 days 00:21:00.748000,179.0,173.0,127.0,242.0,False,MEDIUM,3.0,True,Ferrari,0 days 00:18:58.681000,2025-05-02 20:35:20.582,1,,,,False,True,SQ
0 days 00:23:03.213000,HAM,44,0 days 00:02:02.465000,4.0,1.0,,,0 days 00:00:50.362000,0 days 00:00:42.934000,0 days 00:00:29.169000,0 days 00:21:51.110000,0 days 00:22:34.044000,0 days 00:23:03.213000,149.0,142.0,283.0,252.0,False,MEDIUM,4.0,True,Ferrari,0 days 00:21:00.748000,2025-05-02 20:37:22.649,1,,,,False,True,SQ
0 days 00:24:31.584000,HAM,44,0 days 00:01:28.371000,5.0,1.0,,,0 days 00:00:29.334000,0 days 00:00:33.904000,0 days 00:00:25.133000,0 days 00:23:32.547000,0 days 00:24:06.451000,0 days 00:24:31.584000,219.0,191.0,285.0,337.0,False,MEDIUM,5.0,True,Ferrari,0 days 00:23:03.213000,2025-05-02 20:39:25.114,1,,,,False,True,SQ
0 days 00:26:38.271000,HAM,44,0 days 00:02:06.687000,6.0,1.0,,0 days 00:26:32.894000,0 days 00:00:50.574000,0 days 00:00:40.795000,0 days 00:00:35.318000,0 days 00:25:22.158000,0 days 00:26:02.953000,0 days 00:26:38.271000,148.0,175.0,,294.0,False,MEDIUM,6.0,True,Ferrari,0 days 00:24:31.584000,2025-05-02 20:40:53.485,1,,,,False,False,SQ
0 days 00:35:33.624000,HAM,44,,7.0,2.0,0 days 00:33:13.138000,,,0 days 00:00:40.611000,0 days 00:00:28.668000,,0 days 00:35:05.115000,0 days 00:35:33.653000,164.0,140.0,285.0,258.0,False,MEDIUM,1.0,True,Ferrari,0 days 00:26:38.271000,2025-05-02 20:43:00.172,1,,,,False,False,SQ
0 days 00:37:01.934000,HAM,44,0 days 00:01:28.310000,8.0,2.0,,,0 days 00:00:29.351000,0 days 00:00:33.907000,0 days 00:00:25.052000,0 days 00:36:02.975000,0 days 00:36:36.882000,0 days 00:37:01.934000,216.0,193.0,284.0,336.0,True,MEDIUM,2.0,True,Ferrari,0 days 00:35:33.624000,2025-05-02 20:51:55.525,1,,,,False,True,SQ
0 days 00:39:16.364000,HAM,44,0 days 00:02:14.430000,9.0,2.0,,0 days 00:39:09.104000,0 days 00:00:48.797000,0 days 00:00:44.242000,0 days 00:00:41.391000,0 days 00:37:50.731000,0 days 00:38:34.973000,0 days 00:39:16.364000,145.0,143.0,,221.0,False,MEDIUM,3.0,True,Ferrari,0 days 00:37:01.934000,2025-05-02 20:53:23.835,1,,,,False,False,SQ
0 days 00:42:32.657000,HAM,44,,10.0,3.0,0 days 00:40:19.956000,,,0 days 00:00:39.179000,0 days 00:00:30.734000,,0 days 00:42:01.923000,0 days 00:42:32.957000,175.0,166.0,280.0,167.0,False,MEDIUM,4.0,False,Ferrari,0 days 00:39:16.364000,2025-05-02 20:55:38.265,1,,,,False,False,SQ
0 days 00:44:00.203000,HAM,44,0 days 00:01:27.546000,11.0,3.0,,,0 days 00:00:29.190000,0 days 00:00:33.403000,0 days 00:00:24.953000,0 days 00:43:01.847000,0 days 00:43:35.250000,0 days 00:44:00.203000,222.0,190.0,287.0,342.0,True,MEDIUM,5.0,False,Ferrari,0 days 00:42:32.657000,2025-05-02 20:58:54.558,1,,,,False,True,SQ
0 days 00:54:53.764000,HAM,44,,12.0,3.0,,0 days 00:45:50.435000,0 days 00:00:37.069000,0 days 00:00:40.569000,,0 days 00:44:37.344000,0 days 00:45:17.909000,,174.0,142.0,,203.0,False,MEDIUM,6.0,False,Ferrari,0 days 00:44:00.203000,2025-05-02 21:00:22.104,1,,,,False,False,SQ
0 days 00:56:52.897000,HAM,44,,13.0,4.0,0 days 00:54:53.764000,,,0 days 00:00:41.567000,0 days 00:00:28.765000,,0 days 00:56:24.209000,0 days 00:56:53.020000,169.0,145.0,285.0,258.0,False,SOFT,1.0,True,Ferrari,0 days 00:54:53.764000,2025-05-02 21:11:15.665,1,,,,False,False,SQ
0 days 00:58:19.927000,HAM,44,0 days 00:01:27.030000,14.0,4.0,,,0 days 00:00:28.912000,0 days 00:00:33.178000,0 days 00:00:24.940000,0 days 00:57:21.809000,0 days 00:57:54.987000,0 days 00:58:19.927000,223.0,194.0,285.0,338.0,True,SOFT,2.0,True,Ferrari,0 days 00:56:52.897000,2025-05-02 21:13:14.798,1,,,,False,True,SQ
0 days 01:00:17.604000,HAM,44,,15.0,4.0,,0 days 01:00:17.604000,0 days 00:00:38.609000,0 days 00:00:42.804000,,0 days 00:58:58.592000,0 days 00:59:41.397000,,190.0,155.0,,209.0,False,SOFT,3.0,True,Ferrari,0 days 00:58:19.927000,2025-05-02 21:14:41.828,1,,,,False,False,SQ
0 days 00:15:42.107000,HUL,27,,1.0,1.0,0 days 00:13:47.116000,,,0 days 00:00:41.765000,0 days 00:00:31.938000,,0 days 00:15:10.296000,0 days 00:15:42.170000,197.0,168.0,282.0,247.0,False,MEDIUM,1.0,True,Kick Sauber,0 days 00:13:47.116000,2025-05-02 20:30:09.017,1,,,,False,False,SQ
0 days 00:17:11.018000,HUL,27,0 days 00:01:28.911000,2.0,1.0,,,0 days 00:00:29.608000,0 days 00:00:34.084000,0 days 00:00:25.219000,0 days 00:16:11.715000,0 days 00:16:45.799000,0 days 00:17:11.018000,218.0,191.0,285.0,340.0,True,MEDIUM,2.0,True,Kick Sauber,0 days 00:15:42.107000,2025-05-02 20:32:04.008,1,,,,False,True,SQ
0 days 00:19:40.745000,HUL,27,0 days 00:02:29.727000,3.0,1.0,,0 days 00:19:06.385000,0 days 00:00:42.104000,0 days 00:00:43.438000,0 days 00:01:04.185000,0 days 00:17:53.122000,0 days 00:18:36.560000,0 days 00:19:40.745000,196.0,175.0,,218.0,False,MEDIUM,3.0,True,Kick Sauber,0 days 00:17:11.018000,2025-05-02 20:33:32.919,1,,,,False,False,SQ
0 days 00:24:11.892000,HUL,27,,4.0,2.0,0 days 00:22:15.547000,,,0 days 00:00:40.975000,0 days 00:00:30.814000,,0 days 00:23:41.225000,0 days 00:24:12.224000,187.0,150.0,285.0,256.0,False,MEDIUM,4.0,False,Kick Sauber,0 days 00:19:40.745000,2025-05-02 20:36:02.646,1,,,,False,False,SQ
0 days 00:25:40.434000,HUL,27,0 days 00:01:28.542000,5.0,2.0,,,0 days 00:00:29.445000,0 days 00:00:33.929000,0 days 00:00:25.168000,0 days 00:24:41.337000,0 days 00:25:15.266000,0 days 00:25:40.434000,221.0,192.0,293.0,344.0,True,MEDIUM,5.0,False,Kick Sauber,0 days 00:24:11.892000,2025-05-02 20:40:33.793,1,,,,False,True,SQ
0 days 00:27:41.444000,HUL,27,0 days 00:02:01.010000,6.0,2.0,,0 days 00:27:36.106000,0 days 00:00:41.699000,0 days 00:00:42.418000,0 days 00:00:36.893000,0 days 00:26:22.133000,0 days 00:27:04.551000,0 days 00:27:41.444000,195.0,177.0,,203.0,False,MEDIUM,6.0,False,Kick Sauber,0 days 00:25:40.434000,2025-05-02 20:42:02.335,1,,,,False,False,SQ
0 days 00:41:12.790000,HUL,27,,7.0,3.0,0 days 00:39:08.557000,,,0 days 00:00:42.075000,0 days 00:00:31.591000,,0 days 00:40:41.328000,0 days 00:41:12.895000,176.0,167.0,285.0,194.0,False,MEDIUM,1.0,True,Kick Sauber,0 days 00:27:41.444000,2025-05-02 20:44:03.345,1,,,,False,False,SQ
0 days 00:42:40.640000,HUL,27,0 days 00:01:27.850000,8.0,3.0,,,0 days 00:00:29.424000,0 days 00:00:33.459000,0 days 00:00:24.967000,0 days 00:41:42.214000,0 days 00:42:15.673000,0 days 00:42:40.640000,222.0,192.0,285.0,340.0,True,MEDIUM,2.0,True,Kick Sauber,0 days 00:41:12.790000,2025-05-02 20:57:34.691,1,,,,False,True,SQ
0 days 00:44:38.588000,HUL,27,0 days 00:01:57.948000,9.0,3.0,,0 days 00:44:32.906000,0 days 00:00:41.320000,0 days 00:00:38.708000,0 days 00:00:37.920000,0 days 00:43:21.960000,0 days 00:44:00.668000,0 days 00:44:38.588000,198.0,158.0,,189.0,False,MEDIUM,3.0,True,Kick Sauber,0 days 00:42:40.640000,2025-05-02 20:59:02.541,1,,,,False,False,SQ
0 days 00:15:35.123000,BOR,5,,1.0,1.0,0 days 00:13:41.629000,,,0 days 00:00:44.021000,0 days 00:00:31.109000,,0 days 00:15:04.094000,0 days 00:15:35.123000,193.0,138.0,282.0,205.0,False,MEDIUM,1.0,True,Kick Sauber,0 days 00:13:41.629000,2025-05-02 20:30:03.530,1,,,,False,False,SQ
0 days 00:17:04.812000,BOR,5,0 days 00:01:29.689000,2.0,1.0,,,0 days 00:00:30.298000,0 days 00:00:34.157000,0 days 00:00:25.234000,0 days 00:16:05.421000,0 days 00:16:39.578000,0 days 00:17:04.812000,221.0,191.0,284.0,341.0,True,MEDIUM,2.0,True,Kick Sauber,0 days 00:15:35.123000,2025-05-02 20:31:57.024,1,,,,False,True,SQ
0 days 00:19:03.127000,BOR,5,0 days 00:01:58.315000,3.0,1.0,,0 days 00:18:57.322000,0 days 00:00:42.474000,0 days 00:00:38.738000,0 days 00:00:37.103000,0 days 00:17:47.286000,0 days 00:18:26.024000,0 days 00:19:03.127000,194.0,156.0,,226.0,False,MEDIUM,3.0,True,Kick Sauber,0 days 00:17:04.812000,2025-05-02 20:33:26.713,1,,,,False,False,SQ
0 days 00:24:17.824000,BOR,5,,4.0,2.0,0 days 00:22:17.020000,,,0 days 00:00:42.241000,0 days 00:00:32.097000,,0 days 00:23:45.776000,0 days 00:24:17.981000,185.0,149.0,283.0,238.0,False,MEDIUM,4.0,False,Kick Sauber,0 days 00:19:03.127000,2025-05-02 20:35:25.028,1,,,,False,False,SQ
0 days 00:25:47.136000,BOR,5,0 days 00:01:29.312000,5.0,2.0,,,0 days 00:00:29.487000,0 days 00:00:33.865000,0 days 00:00:25.960000,0 days 00:24:47.311000,0 days 00:25:21.176000,0 days 00:25:47.136000,221.0,192.0,285.0,341.0,True,MEDIUM,5.0,False,Kick Sauber,0 days 00:24:17.824000,2025-05-02 20:40:39.725,1,,,,False,True,SQ
0 days 00:27:59.173000,BOR,5,0 days 00:02:12.037000,6.0,2.0,,0 days 00:27:52.566000,0 days 00:00:43.076000,0 days 00:00:50.458000,0 days 00:00:38.503000,0 days 00:26:30.212000,0 days 00:27:20.670000,0 days 00:27:59.173000,142.0,148.0,,193.0,False,MEDIUM,6.0,False,Kick Sauber,0 days 00:25:47.136000,2025-05-02 20:42:09.037,1,,,,False,False,SQ
0 days 00:17:44.244000,BEA,87,,1.0,1.0,0 days 00:15:42.280000,,,0 days 00:00:43.347000,0 days 00:00:35.829000,,0 days 00:17:08.471000,0 days 00:17:44.317000,196.0,163.0,282.0,63.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 00:15:42.280000,2025-05-02 20:32:04.181,1,,,,False,False,SQ
0 days 00:19:14.069000,BEA,87,0 days 00:01:29.825000,2.0,1.0,,,0 days 00:00:30.124000,0 days 00:00:34.423000,0 days 00:00:25.278000,0 days 00:18:14.368000,0 days 00:18:48.791000,0 days 00:19:14.069000,213.0,191.0,283.0,335.0,True,MEDIUM,2.0,True,Haas F1 Team,0 days 00:17:44.244000,2025-05-02 20:34:06.145,1,,,,False,True,SQ
0 days 00:21:46.169000,BEA,87,,3.0,1.0,,0 days 00:21:13.650000,0 days 00:00:46.426000,0 days 00:00:41.908000,0 days 00:01:03.839000,0 days 00:20:00.422000,0 days 00:20:42.407000,0 days 00:21:46.410000,186.0,149.0,,224.0,False,MEDIUM,3.0,True,Haas F1 Team,0 days 00:19:14.069000,2025-05-02 20:35:35.970,1,,,,False,False,SQ
0 days 00:25:40.375000,BEA,87,,4.0,2.0,0 days 00:23:57.677000,,,0 days 00:00:37.762000,0 days 00:00:28.825000,,0 days 00:25:11.594000,0 days 00:25:40.649000,210.0,176.0,285.0,279.0,False,MEDIUM,4.0,False,Haas F1 Team,0 days 00:21:46.169000,2025-05-02 20:38:08.070,1,,,,False,False,SQ
0 days 00:27:40.287000,BEA,87,0 days 00:01:59.912000,5.0,2.0,,0 days 00:27:34.885000,0 days 00:00:41.135000,0 days 00:00:42.377000,0 days 00:00:36.400000,0 days 00:26:21.510000,0 days 00:27:03.887000,0 days 00:27:40.287000,181.0,168.0,,219.0,False,MEDIUM,5.0,False,Haas F1 Team,0 days 00:25:40.375000,2025-05-02 20:42:02.276,1,,,,False,False,SQ
0 days 00:16:36.593000,GAS,10,,1.0,1.0,0 days 00:14:30.225000,,,0 days 00:00:42.088000,0 days 00:00:27.572000,,0 days 00:16:09.092000,0 days 00:16:36.639000,185.0,140.0,283.0,311.0,False,MEDIUM,1.0,True,Alpine,0 days 00:14:30.225000,2025-05-02 20:30:52.126,1,,,,False,False,SQ
0 days 00:18:05.456000,GAS,10,0 days 00:01:28.863000,2.0,1.0,,,0 days 00:00:29.671000,0 days 00:00:33.816000,0 days 00:00:25.376000,0 days 00:17:06.264000,0 days 00:17:40.080000,0 days 00:18:05.456000,215.0,190.0,284.0,338.0,True,MEDIUM,2.0,True,Alpine,0 days 00:16:36.593000,2025-05-02 20:32:58.494,1,,,,False,True,SQ
0 days 00:20:41.601000,GAS,10,,3.0,1.0,,0 days 00:20:05.188000,0 days 00:00:41.784000,0 days 00:00:42.205000,0 days 00:01:12.139000,0 days 00:18:47.369000,0 days 00:19:29.462000,0 days 00:20:41.923000,173.0,128.0,,209.0,False,MEDIUM,3.0,True,Alpine,0 days 00:18:05.456000,2025-05-02 20:34:27.357,1,,,,False,False,SQ
0 days 00:25:23.527000,GAS,10,,4.0,2.0,0 days 00:23:16.758000,,,0 days 00:00:43.085000,0 days 00:00:32.167000,,0 days 00:24:51.548000,0 days 00:25:23.790000,168.0,146.0,285.0,247.0,False,MEDIUM,4.0,False,Alpine,0 days 00:20:41.601000,2025-05-02 20:37:03.502,1,,,,False,False,SQ
0 days 00:26:51.872000,GAS,10,0 days 00:01:28.345000,5.0,2.0,,,0 days 00:00:29.237000,0 days 00:00:33.838000,0 days 00:00:25.270000,0 days 00:25:52.764000,0 days 00:26:26.602000,0 days 00:26:51.872000,220.0,190.0,285.0,340.0,True,MEDIUM,5.0,False,Alpine,0 days 00:25:23.527000,2025-05-02 20:41:45.428,1,,,,False,True,SQ
0 days 00:28:56.218000,GAS,10,0 days 00:02:04.346000,6.0,2.0,,0 days 00:28:49.414000,0 days 00:00:39.427000,0 days 00:00:43.132000,0 days 00:00:41.787000,0 days 00:27:31.299000,0 days 00:28:14.431000,0 days 00:28:56.218000,179.0,148.0,,184.0,False,MEDIUM,6.0,False,Alpine,0 days 00:26:51.872000,2025-05-02 20:43:13.773,1,,,,False,False,SQ
0 days 00:40:30.041000,GAS,10,,7.0,3.0,0 days 00:38:30.541000,,,0 days 00:00:39.151000,0 days 00:00:27.558000,,0 days 00:40:02.557000,0 days 00:40:30.083000,188.0,159.0,285.0,306.0,False,MEDIUM,1.0,True,Alpine,0 days 00:28:56.218000,2025-05-02 20:45:18.119,1,,,,False,False,SQ
0 days 00:41:58.208000,GAS,10,0 days 00:01:28.167000,8.0,3.0,,,0 days 00:00:29.447000,0 days 00:00:33.554000,0 days 00:00:25.166000,0 days 00:40:59.488000,0 days 00:41:33.042000,0 days 00:41:58.208000,218.0,189.0,283.0,340.0,True,MEDIUM,2.0,True,Alpine,0 days 00:40:30.041000,2025-05-02 20:56:51.942,1,,,,False,True,SQ
0 days 00:43:58.800000,GAS,10,0 days 00:02:00.592000,9.0,3.0,,0 days 00:43:52.358000,0 days 00:00:41.182000,0 days 00:00:39.990000,0 days 00:00:39.420000,0 days 00:42:39.390000,0 days 00:43:19.380000,0 days 00:43:58.800000,190.0,129.0,,252.0,False,MEDIUM,3.0,True,Alpine,0 days 00:41:58.208000,2025-05-02 20:58:20.109,1,,,,False,False,SQ
0 days 00:17:52.846000,OCO,31,,1.0,1.0,0 days 00:15:44.983000,,,0 days 00:00:41.632000,0 days 00:00:31.364000,,0 days 00:17:21.487000,0 days 00:17:52.846000,146.0,156.0,283.0,218.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 00:15:44.983000,2025-05-02 20:32:06.884,1,,,,False,False,SQ
0 days 00:19:21.619000,OCO,31,0 days 00:01:28.773000,2.0,1.0,,,0 days 00:00:29.667000,0 days 00:00:33.893000,0 days 00:00:25.213000,0 days 00:18:22.513000,0 days 00:18:56.406000,0 days 00:19:21.619000,221.0,190.0,284.0,337.0,True,MEDIUM,2.0,True,Haas F1 Team,0 days 00:17:52.846000,2025-05-02 20:34:14.747,1,,,,False,True,SQ
0 days 00:21:25.656000,OCO,31,0 days 00:02:04.037000,3.0,1.0,,0 days 00:21:19.619000,0 days 00:00:40.339000,0 days 00:00:44.680000,0 days 00:00:39.018000,0 days 00:20:01.958000,0 days 00:20:46.638000,0 days 00:21:25.656000,164.0,142.0,,219.0,False,MEDIUM,3.0,True,Haas F1 Team,0 days 00:19:21.619000,2025-05-02 20:35:43.520,1,,,,False,False,SQ
0 days 00:25:31.047000,OCO,31,,4.0,2.0,0 days 00:23:26.118000,,,0 days 00:00:42.598000,0 days 00:00:32.469000,,0 days 00:24:58.578000,0 days 00:25:31.351000,174.0,150.0,282.0,182.0,False,MEDIUM,4.0,False,Haas F1 Team,0 days 00:21:25.656000,2025-05-02 20:37:47.557,1,,,,False,False,SQ
0 days 00:26:59.350000,OCO,31,0 days 00:01:28.303000,5.0,2.0,,,0 days 00:00:29.329000,0 days 00:00:33.829000,0 days 00:00:25.145000,0 days 00:26:00.376000,0 days 00:26:34.205000,0 days 00:26:59.350000,221.0,192.0,285.0,336.0,True,MEDIUM,5.0,False,Haas F1 Team,0 days 00:25:31.047000,2025-05-02 20:41:52.948,1,,,,False,True,SQ
0 days 00:28:58.586000,OCO,31,0 days 00:01:59.236000,6.0,2.0,,0 days 00:28:52.992000,0 days 00:00:36.115000,0 days 00:00:43.259000,0 days 00:00:39.862000,0 days 00:27:35.465000,0 days 00:28:18.724000,0 days 00:28:58.586000,189.0,150.0,,204.0,False,MEDIUM,6.0,False,Haas F1 Team,0 days 00:26:59.350000,2025-05-02 20:43:21.251,1,,,,False,False,SQ
0 days 00:41:26.654000,OCO,31,,7.0,3.0,0 days 00:39:10.604000,,,0 days 00:00:42.455000,0 days 00:00:31.565000,,0 days 00:40:55.229000,0 days 00:41:26.760000,182.0,163.0,283.0,230.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 00:28:58.586000,2025-05-02 20:45:20.487,1,,,,False,False,SQ
0 days 00:42:54.724000,OCO,31,0 days 00:01:28.070000,8.0,3.0,,,0 days 00:00:29.132000,0 days 00:00:33.613000,0 days 00:00:25.325000,0 days 00:41:55.786000,0 days 00:42:29.399000,0 days 00:42:54.724000,223.0,193.0,283.0,337.0,True,MEDIUM,2.0,True,Haas F1 Team,0 days 00:41:26.654000,2025-05-02 20:57:48.555,1,,,,False,True,SQ
0 days 00:45:47.086000,OCO,31,0 days 00:02:52.362000,9.0,3.0,,0 days 00:44:50.597000,0 days 00:00:36.205000,0 days 00:00:44.747000,0 days 00:01:31.410000,0 days 00:43:30.929000,0 days 00:44:15.676000,0 days 00:45:47.086000,190.0,155.0,,198.0,False,MEDIUM,3.0,True,Haas F1 Team,0 days 00:42:54.724000,2025-05-02 20:59:16.625,1,,,,False,False,SQ
0 days 00:16:57.030000,DOO,7,,1.0,1.0,0 days 00:15:00.621000,,,0 days 00:00:40.962000,0 days 00:00:28.277000,,0 days 00:16:28.904000,0 days 00:16:57.030000,176.0,159.0,284.0,313.0,False,MEDIUM,1.0,True,Alpine,0 days 00:15:00.621000,2025-05-02 20:31:22.522,1,,,,False,False,SQ
0 days 00:18:26.201000,DOO,7,0 days 00:01:29.171000,2.0,1.0,,,0 days 00:00:29.756000,0 days 00:00:34.222000,0 days 00:00:25.193000,0 days 00:17:26.786000,0 days 00:18:01.008000,0 days 00:18:26.201000,217.0,187.0,285.0,336.0,True,MEDIUM,2.0,True,Alpine,0 days 00:16:57.030000,2025-05-02 20:33:18.931,1,,,,False,True,SQ
0 days 00:20:31.666000,DOO,7,0 days 00:02:05.465000,3.0,1.0,,0 days 00:20:25.911000,0 days 00:00:48.941000,0 days 00:00:42.308000,0 days 00:00:34.216000,0 days 00:19:15.142000,0 days 00:19:57.450000,0 days 00:20:31.666000,182.0,166.0,,286.0,False,MEDIUM,3.0,True,Alpine,0 days 00:18:26.201000,2025-05-02 20:34:48.102,1,,,,False,False,SQ
0 days 00:25:41.776000,DOO,7,,4.0,2.0,0 days 00:23:59.005000,,,0 days 00:00:36.594000,0 days 00:00:29.464000,,0 days 00:25:12.312000,0 days 00:25:41.949000,204.0,176.0,254.0,245.0,False,MEDIUM,4.0,False,Alpine,0 days 00:20:31.666000,2025-05-02 20:36:53.567,1,,,,False,False,SQ
0 days 00:27:43.319000,DOO,7,0 days 00:02:01.543000,5.0,2.0,,0 days 00:27:37.750000,0 days 00:00:45.696000,0 days 00:00:41.294000,0 days 00:00:34.553000,0 days 00:26:27.472000,0 days 00:27:08.766000,0 days 00:27:43.319000,169.0,165.0,,221.0,False,MEDIUM,5.0,False,Alpine,0 days 00:25:41.776000,2025-05-02 20:42:03.677,1,,,,False,False,SQ
0 days 00:17:03.153000,STR,18,,1.0,1.0,0 days 00:15:07.520000,,,0 days 00:00:42.025000,0 days 00:00:28.025000,,0 days 00:16:35.264000,0 days 00:17:03.230000,202.0,157.0,283.0,266.0,False,MEDIUM,1.0,True,Aston Martin,0 days 00:15:07.520000,2025-05-02 20:31:29.421,1,,,,False,False,SQ
0 days 00:18:32.181000,STR,18,0 days 00:01:29.028000,2.0,1.0,,,0 days 00:00:29.750000,0 days 00:00:34.146000,0 days 00:00:25.132000,0 days 00:17:32.903000,0 days 00:18:07.049000,0 days 00:18:32.181000,219.0,189.0,286.0,341.0,True,MEDIUM,2.0,True,Aston Martin,0 days 00:17:03.153000,2025-05-02 20:33:25.054,1,,,,False,True,SQ
0 days 00:20:38.083000,STR,18,0 days 00:02:05.902000,3.0,1.0,,0 days 00:20:32.720000,0 days 00:00:42.765000,0 days 00:00:46.269000,0 days 00:00:36.868000,0 days 00:19:14.946000,0 days 00:20:01.215000,0 days 00:20:38.083000,174.0,162.0,,187.0,False,MEDIUM,3.0,True,Aston Martin,0 days 00:18:32.181000,2025-05-02 20:34:54.082,1,,,,False,False,SQ
0 days 00:24:05.176000,STR,18,,4.0,2.0,0 days 00:22:11.766000,,,0 days 00:00:42.910000,0 days 00:00:28.482000,,0 days 00:23:36.778000,0 days 00:24:05.334000,186.0,99.0,285.0,294.0,False,MEDIUM,4.0,False,Aston Martin,0 days 00:20:38.083000,2025-05-02 20:36:59.984,1,,,,False,False,SQ
0 days 00:25:34.229000,STR,18,0 days 00:01:29.053000,5.0,2.0,,,0 days 00:00:29.719000,0 days 00:00:33.964000,0 days 00:00:25.370000,0 days 00:24:34.895000,0 days 00:25:08.859000,0 days 00:25:34.229000,219.0,191.0,286.0,331.0,False,MEDIUM,5.0,False,Aston Martin,0 days 00:24:05.176000,2025-05-02 20:40:27.077,1,,,,False,True,SQ
0 days 00:28:21.801000,STR,18,0 days 00:02:47.572000,6.0,2.0,,0 days 00:27:31.477000,0 days 00:00:46.318000,0 days 00:00:40.515000,0 days 00:01:20.739000,0 days 00:26:20.547000,0 days 00:27:01.062000,0 days 00:28:21.801000,190.0,168.0,,196.0,False,MEDIUM,6.0,False,Aston Martin,0 days 00:25:34.229000,2025-05-02 20:41:56.130,1,,,,False,False,SQ
0 days 00:17:14.064000,VER,1,,1.0,1.0,0 days 00:15:18.564000,,,0 days 00:00:41.698000,0 days 00:00:31.618000,,0 days 00:16:42.608000,0 days 00:17:14.146000,200.0,144.0,286.0,171.0,False,SOFT,10.0,False,Red Bull Racing,0 days 00:15:18.564000,2025-05-03 20:16:38.591,1,,,,False,False,Q
